avg_rules_per_second,avg_time_per_rule,avg_wall_time,parallel_rules,std_rules_per_second,std_time_per_rule,std_wall_time,total_rules,total_walkers,walkers_per_noise
6.549510265767444,0.1526831716299057,0.7634158581495285,1.0,0.0,0.0,0.0,5.0,11000.0,1000.0
1.860760972564438,0.5374145388603211,2.6870726943016052,2.0,0.0,0.0,0.0,5.0,11000.0,1000.0
1.5644067900049914,0.639219930768013,3.196099653840065,5.0,0.0,0.0,0.0,5.0,11000.0,1000.0
1.076618351860985,0.9288342505693435,4.644171252846718,1.0,0.0,0.0,0.0,5.0,110000.0,10000.0
0.6904841065503392,1.4482592582702636,7.241296291351318,2.0,0.0,0.0,0.0,5.0,110000.0,10000.0
0.6627867102020711,1.5087810069322587,7.543905034661293,5.0,0.0,0.0,0.0,5.0,110000.0,10000.0
0.11362870775699925,8.800592911243438,44.002964556217194,1.0,0.0,0.0,0.0,5.0,1100000.0,100000.0
0.10359134002205449,9.653316578269004,48.266582891345024,2.0,0.0,0.0,0.0,5.0,1100000.0,100000.0
0.09178667244365796,10.894827902317047,54.474139511585236,5.0,0.0,0.0,0.0,5.0,1100000.0,100000.0
